"GeneCluster"	"NS"	"REG"	"FC"	"p"	"FDR"
"DSM_0023675214"	5.85607594936709	2.96	0.505457925339904	0.562	0.719066231066231
"DSM_0023700419"	2.25319796954315	2.34285714285714	1.03979196436617	0.528	0.692849223271398
"DSM_0023918404"	5.48339622641509	11.3933333333333	2.07778771821164	0.135	0.303538622129436
"DSM_0024124715"	6.63336666666667	15.6992307692308	2.36670631342015	0.00636	0.0518918181818182
"DSM_0024321434"	5.21270833333333	4.60454545454545	0.883330729459981	0.189	0.368755434782609
"DSM_0024427015"	9.53437317784257	15.2261538461538	1.59697481545391	0.0956	0.243839431616341
"DSM_0024550465"	7.5778612716763	7.057	0.931265398903102	0.496	0.668157598499062
"DSM_0024558647"	6.72506024096386	7.46533333333333	1.11007679720998	0.335	0.528250366032211
"DSM_0024623660"	34.2625333333333	34.995	1.02137806505843	0.781	0.874135619641465
"DSM_0024633361"	2.83480487804878	2.29133333333333	0.808286083841678	0.681	0.801570491803279
"DSM_0024713790"	8.26659482758621	10.8494174757282	1.31244093874335	0.112	0.268500834724541
"DSM_0024756622"	10.000162412993	14.4045454545455	1.4404311509811	0.0271	0.117215662650602
"DSM_0024763802"	10.8815648854962	16.1411111111111	1.48334465501605	0.518	0.686628923076923
"DSM_0024913431"	5.47494897959184	6.83333333333333	1.24810904335455	0.138	0.307237209302326
"DSM_0024968620"	2.27960975609756	1.25777777777778	0.551751357623137	0.798	0.884658775090067
"DSM_0025102800"	2.59202247191011	0.77	0.297065325761845	0.116	0.274425041186161
"DSM_0025243609"	4.04384341637011	5.05727272727273	1.25061042344026	0.91	0.952448979591837
"DSM_0025421215"	9.31719512195122	10.2294285714286	1.0979085913236	0.73	0.838847692718058
"DSM_0025429646"	4.61709677419355	8.13944444444444	1.76289232011303	0.188	0.367970922308042
"DSM_0025738240"	5.09343511450382	4.49714285714286	0.882929252271618	0.723	0.835259855189059
"DSM_0025803232"	1.93177083333333	1.618	0.837573469937989	0.447	0.62684765625
"DSM_0025819141"	4.33879746835443	9.28142857142857	2.13917073546849	0.777	0.872151120375195
"DSM_0025943266"	4.42986111111111	8.47	1.91202382818624	0.373	0.561258819420189
"DSM_0026348561"	3.56188405797101	5.75	1.6143141961997	0.0105	0.0678170914542729
"DSM_0026541754"	3.05779069767442	1.86285714285714	0.609216695005949	0.641	0.774811447811448
"DSM_0026850485"	8.4420625	9.82857142857143	1.1642381738552	0.0437	0.156883
"DSM_0026907095"	5.25018404907975	7.544	1.4369020075253	0.357	0.547705128205128
"DSM_0027585267"	5.68236607142857	8.71	1.53281219310995	0.86	0.922070681931309
"DSM_0027587910"	2.78386363636364	3.686	1.32405910686587	0.333	0.526059405940594
"DSM_0027707265"	9.48859154929577	13.6878313253012	1.44255670129642	7.9e-07	0.000189073333333333
"DSM_0027884699"	2.64724137931034	11.871	4.48429073856975	0.0609	0.187800429491768
"DSM_0028069654"	6.25783783783784	11.5678571428571	1.84853897506139	0.141	0.31118237704918
"DSM_0028075940"	9.00513409961686	15.7214285714286	1.7458294787745	0.007	0.0555130147058824
"DSM_0028352372"	7.4972131147541	10.135	1.35183565477882	0.541	0.703267350633675
"DSM_0028420035"	5.60275862068965	12.8376923076923	2.29131632769004	0.00398	0.0405339007092199
"DSM_0028468973"	9.67938650306749	18.035	1.86323792259815	0.128	0.292222575516693
"DSM_0028475894"	5.75652173913043	14.3712	2.49650755287009	5.29e-06	0.000672048
"DSM_0028596431"	16.8664186046512	15.1545454545455	0.898504051735462	0.692	0.810972796517954
"DSM_0028805106"	4.3625	31.8866666666667	7.30926456542502	0.00701	0.0555130147058824
"DSM_0028844201"	4.35853881278539	6.81125	1.56273703013033	0.0288	0.121996460176991
"DSM_0028888171"	1.72698198198198	2.18166666666667	1.26328281906153	0.0525	0.173177641653905
"DSM_0029026178"	1.65803571428571	6.352	3.83103931071621	0.0079	0.0597829473684211
"DSM_0029564678"	3.930625	12.274	3.1226586102719	0.0591	0.185165672727273
"DSM_0029632939"	5.21534090909091	19.1822222222222	3.6780380336759	0.00921	0.0644101948051948
"DSM_0029651034"	10.572	14.404	1.36246689368142	0.305	0.495639381365522
"DSM_0029893763"	8.47141762452107	13.1820454545455	1.5560613392957	0.0328	0.131935014005602
"DSM_0029912167"	5.87846441947566	8.74717948717949	1.48800415601728	0.013	0.0774605809128631
"DSM_0030367758"	3.52215328467153	3.68677419354839	1.04673871225119	0.532	0.696612765957447
"DSM_0030414241"	10.0480833333333	14.290612244898	1.42222270365638	0.0303	0.12648488372093
"DSM_0030467154"	3.37783185840708	11.60375	3.43526572263194	0.5	0.671237145528202
"DSM_0030524876"	3.51119266055046	3.38875	0.965127900292642	0.859	0.921686674968867
"DSM_0030531432"	4.62688888888889	10.9527272727273	2.36719046766595	0.0103	0.0677441221374046
"DSM_0030546337"	6.38326086956522	7.70285714285714	1.20672761152276	0.305	0.495639381365522
"DSM_0030820610"	6.02553516819572	7.67111111111111	1.27310037979716	0.39	0.577360824742268
"DSM_0030858041"	13.3630827067669	14.7651724137931	1.10492262435195	0.781	0.874135619641465
"DSM_0031183422"	5.49398496240601	9.26142857142857	1.68573970165595	0.000843	0.0172935428571429
"DSM_0031204206"	6.34056603773585	8.15315789473684	1.28587224645455	0.0454	0.161106425041186
"DSM_0031266432"	4.82881578947368	5.03666666666667	1.04304386132229	0.539	0.701726201269266
"DSM_0031523564"	3.64442748091603	11.9741666666667	3.28560980548224	0.0163	0.087556608478803
"DSM_0031639544"	6.83386666666667	13.4953846153846	1.97478020477201	0.0938	0.241825493716337
"DSM_0031895425"	8.5221052631579	7.4725	0.876837327075099	0.559	0.71735835567471
"DSM_0032033638"	4.76610619469027	8.58469387755102	1.80119651700478	0.00608	0.0509584435797665
"DSM_0032093944"	6.43562189054726	10.5442105263158	1.63841361497687	0.0713	0.206714516129032
"DSM_0032173599"	9.12604651162791	20.4753571428571	2.24361744340976	2.97e-07	0.000116316
"DSM_0032294490"	3.3894422310757	10.6451219512195	3.14067071378912	1.78e-06	0.000328485
"DSM_0032336158"	3.36039867109635	4.11571428571429	1.22476964448135	0.36	0.549957446808511
"DSM_0032383049"	8.786	8.4925	0.966594582290007	0.962	0.982293434463143
"DSM_0032440449"	4.19541795665635	18.2788888888889	4.35686958432546	0.000524	0.0127536271186441
"DSM_0032656946"	2.09576017130621	1.858	0.886551822788949	0.0384	0.146259259259259
"DSM_0032739184"	5.446875	5.676	1.04206540447504	0.462	0.638734274711168
"DSM_0032832257"	4.79525925925926	12.8941666666667	2.68894046589224	0.00823	0.0611290344827586
"DSM_0033027297"	3.526	5.12333333333333	1.45301569294763	0.0624	0.190516796598157
"DSM_0033391662"	8.26385167464115	10.7118181818182	1.29622585249067	0.164	0.340816208393632
"DSM_0034697393"	2.53866242038217	5.27857142857143	2.07927268556518	0.0485	0.166087440381558
"DSM_0034763258"	3.32923076923077	7.35851851851852	2.21027589511878	0.0308	0.127460518731988
"DSM_0034829276"	8.63866171003717	11.4355	1.32375828384543	0.12	0.27974025974026
"DSM_0035266057"	7.44488599348534	6.222	0.835741474811645	0.676	0.797209964412811
"DSM_0035361646"	2.820875	7.54666666666667	2.67529283171593	0.0876	0.232951111111111
"DSM_0035536245"	2.76459183673469	2.39285714285714	0.865537223637102	0.852	0.917833458364591
"DSM_0035559856"	6.33447580645161	14.36	2.26695948311531	0.0796	0.220377150192555
"DSM_0035573897"	4.57669902912621	21.116	4.61380568519304	0.00171	0.025142252559727
"DSM_0035646083"	3.45444444444444	6.4275	1.86064651013188	0.121	0.280855603448276
"DSM_0036043752"	3.09670212765957	9.37	3.02579958088564	0.387	0.575291925465839
"DSM_0036092783"	1.80401913875598	4.80235294117647	2.66202992973128	0.0845	0.227374141161774
"DSM_0036138696"	2.18735042735043	2.28333333333333	1.04388090028134	0.29	0.479401381427475
"DSM_0036236873"	8.52589641434263	13.99	1.64088317757009	0.00564	0.0490850909090909
"DSM_0036358082"	1.35800904977376	3.50818181818182	2.58332727515055	0.00192	0.0267681553398058
"DSM_0036533973"	2.22636363636364	2.8275	1.27000816659861	0.433	0.613808489634748
"DSM_0036566897"	4.31638968481375	3.87785714285714	0.898402930694722	0.601	0.747648859370488
"DSM_0036748302"	2.92294117647059	1.712	0.585711410746629	0.906	0.949184824902724
"DSM_0036929734"	6.27317991631799	18.5668	2.9597110632366	1.26e-05	0.00115491063829787
"DSM_0037103168"	4.14277456647399	6.42714285714286	1.55141023341107	0.243	0.432401486988848
"DSM_0037188268"	5.0859595959596	5.93	1.16595499592858	0.175	0.353943661971831
"DSM_0037408864"	18.4406532663317	19.202	1.04128632118789	0.551	0.712611227859502
"DSM_0037572906"	8.96155303030303	16.4747058823529	1.83837620852597	0.0031	0.0354238726790451
"DSM_0037582424"	9.62218274111675	12.0975757575758	1.25725899029971	0.363	0.552190677966102
"DSM_0037745703"	9.13707831325301	11.1921621621622	1.22491695687103	0.288	0.477929121725732
"DSM_0037806972"	19.0264035087719	25.94	1.36336854140829	0.0696	0.204666757679181
"DSM_0037922563"	2.61893939393939	8.08777777777778	3.08818821714396	0.36	0.549957446808511
"DSM_0038066081"	2.50507352941176	1.06	0.423141272124219	0.76	0.860015760441292
"DSM_0038651805"	16.1972641509434	14	0.864343500824155	0.614	0.757694643368662
"DSM_0038838662"	5.16808	12.7533333333333	2.46771205812088	0.000773	0.0163450588235294
"DSM_0038925632"	3.64793388429752	10.42	2.85641141821477	0.126	0.288727659574468
"DSM_0038941780"	3.16852272727273	5.426	1.71246996377721	0.0553	0.178051121076233
"DSM_0039053984"	12.8425752508361	11.2107692307692	0.872937787928426	0.624	0.762824063564132
"DSM_0039104183"	4.11651162790698	6.9544	1.68939155979888	0.104	0.256751862464183
"DSM_0039209827"	7.6825	6.54666666666667	0.852153161948151	0.687	0.807309328968904
"DSM_0039707484"	6.51834355828221	12.6925	1.94719715009082	0.34	0.532625454545455
"DSM_0039837383"	6.68620879120879	2.73846153846154	0.409568654520951	0.000927	0.0177681066666667
"DSM_0039855016"	0.781617647058824	0.735333333333333	0.940783944810285	0.503	0.673794776119403
"DSM_0039874269"	4.93133928571429	7.13076923076923	1.4460106712646	0.665	0.790295172413793
"DSM_0040232788"	6.45022058823529	4.86357142857143	0.754016294798074	0.819	0.897317395727365
"DSM_0040247693"	5.4326213592233	11.6383333333333	2.14230526365954	0.0279	0.119714342629482
"DSM_0040261852"	8.23016129032258	8.86266666666667	1.07685212403891	0.253	0.441086199919061
"DSM_0040306067"	2.66198198198198	1.29636363636364	0.486991889929483	0.687	0.807309328968904
"DSM_0040455048"	5.83894736842105	8.675	1.48571299801695	0.242	0.430978090119884
"DSM_0040681865"	2.85518072289157	7.82222222222222	2.73965923050234	0.0479	0.165612520064205
"DSM_0040704752"	3.93470254957507	14.115	3.58731055833543	0.00273	0.0331848739495798
"DSM_0040773649"	2.79007547169811	3.950625	1.41595632092187	0.066	0.197039501039501
"DSM_0040944273"	12.4094339622642	17.94375	1.44597650904668	0.32	0.513430167597765
"DSM_0041298170"	7.04645320197044	9.29583333333333	1.3192216093529	0.0563	0.179526572908956
"DSM_0041335856"	6.78743902439024	8.15	1.20074743518336	0.383	0.570526970954357
"DSM_0041901157"	6.25	13.6913333333333	2.19061333333333	0.0414	0.151788255319149
"DSM_0042106012"	3.80645283018868	4.32125	1.1352432810223	0.49	0.663394091766185
"DSM_0042522821"	10.8246739130435	18.2788888888889	1.68863182722421	0.069	0.203736806031528
"DSM_0042763185"	17.0293817204301	24.3591666666667	1.43041990992797	0.00402	0.0408447169811321
"DSM_0042879574"	3.08790849673203	3.92375	1.27068208276008	0.177	0.356482468443198
"DSM_0043311316"	3.35121212121212	6.73333333333333	2.00922325707569	0.212	0.396395833333333
"DSM_0043501033"	4.56229357798165	8.97428571428572	1.96705572775874	0.289	0.478850769230769
"DSM_0043502270"	2.18258928571429	3.97923076923077	1.82316975313498	0.662	0.788034263608732
"DSM_0043604499"	7.81061403508772	11.7091666666667	1.49913522983794	0.0163	0.087556608478803
"DSM_0044089287"	19.3252336448598	18.7776923076923	0.971667026270953	0.774	0.869463363754889
"DSM_0044372124"	16.5654181818182	21.4246052631579	1.29333319738786	0.00781	0.0593394708994709
"DSM_0044583641"	1.54323886639676	1.36411764705882	0.883931630262683	0.835	0.908378787878788
"DSM_0044740511"	3.63189573459716	3.38333333333333	0.931561250810138	0.844	0.914015082956259
"DSM_0044861429"	3.0348275862069	4.12916666666667	1.36059349316366	0.0567	0.180002652910833
"DSM_0044969022"	8.20376146788991	23.5	2.86453964952304	0.0189	0.0955647887323944
"DSM_0045115788"	4.36520833333333	13.6266666666667	3.12165322388202	0.0109	0.0695662222222222
"DSM_0045140825"	8.09901709401709	15.2521739130435	1.8832129548548	0.00593	0.0503730708661417
"DSM_0045154013"	2.08666666666667	2.80333333333333	1.34345047923323	0.43	0.612174487772637
"DSM_0045217406"	4.1098717948718	8.464	2.05943163739589	0.135	0.303538622129436
"DSM_0045516883"	2.21522388059701	8.489	3.83211831289584	0.021	0.101649438202247
"DSM_0045592837"	3.251	5.05	1.55336819440172	0.771	0.867669188625098
"DSM_0045963685"	12.2585714285714	14.9942105263158	1.22316132949785	0.718	0.831713901586448
"DSM_0045975579"	6.15659574468085	2.836	0.460644180259884	0.576	0.728326386850602
"DSM_0046011728"	4.79769230769231	10.4977777777778	2.18808900290382	0.00896	0.0636958415841584
"DSM_0046464652"	3.20626086956522	1.81	0.564520503362985	0.17	0.34857686815802
"DSM_0046604475"	3.58328767123288	5.1075	1.42536700053521	0.0893	0.235388278388278
"DSM_0046651445"	6.02444785276074	10.6660869565217	1.77046713942987	0.00224	0.0293727272727273
"DSM_0046833515"	10.5022222222222	14.0575	1.33852623783326	0.33	0.523046357615894
"DSM_0047105691"	3.58456896551724	9.89030303030303	2.75913314137503	5.04e-06	0.000672048
"DSM_0047149621"	5.69716216216216	14.7166666666667	2.58315741201958	0.317	0.509946228528753
"DSM_0047533567"	1.4053125	1.01333333333333	0.721073308131347	0.837	0.909865253595761
"DSM_0047759663"	8.66517543859649	15.768	1.81969772126783	0.237	0.424883895131086
"DSM_0047960048"	5.35715517241379	7.91652173913043	1.47774732751739	0.169	0.347353053435115
"DSM_0047967461"	3.77879746835443	7.90363636363636	2.09157448363545	0.00475	0.0453725055432373
"DSM_0048073996"	7.05428571428571	13.4533333333333	1.90711489131902	0.371	0.560206098843323
"DSM_0048569590"	19.7539775910364	19.4332432432432	0.983763556159003	0.633	0.768158873239437
"DSM_0048660079"	4.88234567901235	5.80909090909091	1.18981557042598	0.107	0.260574335782928
"DSM_0048678130"	7.46607038123167	16.5087804878049	2.21117397035326	2.63e-05	0.00185738360655738
"DSM_0048786444"	2.0473786407767	2.014	0.9836968892261	0.132	0.298977917981073
"DSM_0048961842"	7.67983333333333	10.8433333333333	1.41192300180125	0.26	0.447673860911271
"DSM_0048962321"	9.62823188405797	14.8619230769231	1.54357760135907	0.0311	0.127842366412214
"DSM_0048965037"	2.51459459459459	1.28	0.509028374892519	0.723	0.835259855189059
"DSM_0049079685"	8.4396875	11.75	1.39223164364794	0.187	0.367970922308042
"DSM_0049675022"	2.30571428571429	7.3775	3.19965923172243	0.00846	0.0618772156196944
"DSM_0049777882"	7.53995901639344	8.71076923076923	1.15528071330762	0.557	0.716285373134328
"DSM_0049976710"	12.0238571428571	12.3635714285714	1.02825335345207	0.487	0.65995470273671
"DSM_0050222268"	1.79664473684211	6.16388888888889	3.43077780625842	0.279	0.468955130706204
"DSM_0050346026"	3.67004672897196	6.85909090909091	1.86893830395785	0.083	0.224600502512563
"DSM_0050441384"	4.02995024875622	8.64	2.14394706303548	0.579	0.730832698505713
"DSM_0051025897"	3.98485436893204	17.082	4.28673131273755	0.00502	0.0467937931034483
"DSM_0051139076"	5.73549019607843	9.0165625	1.57206484393696	0.733	0.841173148641449
"DSM_0051249733"	12.0727160493827	17.3618181818182	1.4381037465638	0.42	0.60271818787475
"DSM_0051271918"	8.11938118811881	6.08333333333333	0.749236079990326	0.292	0.481598774885145
"DSM_0051499665"	5.14630952380952	7.58272727272727	1.47343008376111	0.242	0.430978090119884
"DSM_0051743771"	7.254	13.0395454545455	1.7975662330501	0.00179	0.0257903678929766
"DSM_0052015401"	9.57090909090909	8.37235294117647	0.8747709190059	0.973	0.988604716981132
"DSM_0052234240"	6.54186147186147	10.354	1.58272993773037	0.183	0.363134039613081
"DSM_0052378812"	3.15622641509434	3.47666666666667	1.10152638291089	0.942	0.972940781587149
"DSM_0052416090"	8.25827586206896	8.93071428571429	1.08142600645419	0.226	0.412895674300254
"DSM_0053158412"	4.03204778156997	7.35275862068965	1.82357923789948	0.0105	0.0678170914542729
"DSM_0053341296"	6.74427728613569	9.69615384615385	1.43768612036257	0.177	0.356482468443198
"DSM_0053597950"	8.69260073260073	15.8965384615385	1.82874365803091	0.0312	0.127887345385347
"DSM_0053785518"	3.35475308641975	3.742	1.11543231457118	0.329	0.522037569060773
"DSM_0053814706"	18.2582673267327	16.1797297297297	0.886159099337993	0.633	0.768158873239437
"DSM_0053830210"	8.74098591549296	17.473	1.99897359049967	0.00023	0.00739432835820896
"DSM_0053884665"	7.18729281767956	7.3725	1.02576869859328	0.934	0.967694083694084
"DSM_0053888670"	2.72283582089552	4.05833333333333	1.49048036689872	0.754	0.855924110671937
"DSM_0054020842"	2.86143344709898	3.75588235294118	1.31258770206556	0.569	0.723937389249852
"DSM_0054035384"	7.24361344537815	6.576	0.907834197612501	0.829	0.904821890043071
"DSM_0054065026"	3.71209523809524	5.34666666666667	1.44033660876927	0.0853	0.22895476635514
"DSM_0054075029"	2.2277094972067	9.43083333333333	4.23342152338917	0.000286	0.00843895890410959
"DSM_0054404177"	8.12733333333333	10.1245454545455	1.24574015108016	0.41	0.59490737622095
"DSM_0055080267"	4.19804232804233	10.755	2.56190842292326	0.19	0.36970189701897
"DSM_0055610689"	11.3279400749064	13.9038888888889	1.22739781433773	0.114	0.271783065855008
"DSM_0055612518"	11.0996666666667	11.55	1.04057178894261	0.364	0.553125925925926
"DSM_0056473848"	6.97364285714286	7.70214285714286	1.10446477041104	0.11	0.265478991596639
"DSM_0056498718"	9.70137931034483	9.71	1.00088860453544	0.539	0.701726201269266
"DSM_0056709355"	2.14961538461538	0.983333333333333	0.457446174032325	0.867	0.926118522191917
"DSM_0056772836"	5.0926582278481	8.08916666666667	1.58839770994896	1.37e-08	1.47549e-05
"DSM_0056808222"	4.81181538461539	3.73275862068966	0.77574851118026	0.0602	0.18671101511879
"DSM_0056925796"	6.21523404255319	11.2177611940299	1.80488154061881	1.22e-06	0.000262788
"DSM_0056956111"	6.39426778242678	14.4085	2.25334635493348	0.00327	0.0362489002557545
"DSM_0057207083"	6.80610921501706	15.1163636363636	2.22099927562296	0.187	0.367970922308042
"DSM_0057419092"	9.27914634146341	18.082	1.94867063570293	0.0286	0.121387980295567
"DSM_0057574387"	4.78403973509934	6.338	1.32482177217293	0.0168	0.0883692307692308
"DSM_0057632022"	6.75329545454545	6.38071428571429	0.944829724785639	0.906	0.949184824902724
"DSM_0057797826"	2.93127659574468	1.884	0.64272337954562	0.377	0.565106471816284
"DSM_0057905552"	0.772908163265306	0.43	0.556340352498515	0.863	0.922990069513406
"DSM_0058046277"	8.10092592592593	10.3914285714286	1.28274578319155	0.415	0.59953722334004
"DSM_0058554354"	7.44355769230769	3.72666666666667	0.500656651122335	0.713	0.827479525862069
"DSM_0058556076"	5.70135593220339	7.51071428571429	1.31735579659059	0.453	0.632584764991896
"DSM_0058568062"	6.80399484536082	12.9136363636364	1.89794916914749	0.0299	0.125790234375
"DSM_0059179144"	10.6215625	24.07	2.26614492924181	0.0364	0.142167905711695
"DSM_0059295532"	8.35270676691729	13.7509090909091	1.64628179518675	0.18	0.359332715477294
"DSM_0059602851"	0.896410256410256	6.125	6.83280892448513	0.014	0.0799893899204244
"DSM_0059617114"	8.24541666666667	11.75	1.42503410985901	0.206	0.389915641476274
"DSM_0059735839"	2.95554263565891	3.62461538461538	1.22637898735888	0.302	0.4926224914805
"DSM_0060750084"	18.0460563380282	32.908	1.82355631521849	0.00339	0.0366937688442211
"DSM_0060994582"	8.29219696969697	9.3025	1.12183779931845	0.337	0.530046002190581
"DSM_0061301309"	5.66621513944223	15.1342857142857	2.67096912874641	0.395	0.581366586949095
"DSM_0061346846"	12.3451475409836	18.2738235294118	1.48024342914866	0.00438	0.0428841818181818
"DSM_0061532960"	14.6186602870813	14.6578260869565	1.00267916478706	0.557	0.716285373134328
"DSM_0061676323"	5.64008695652174	11.2325	1.99154730886049	0.196	0.376781793842035
"DSM_0061847192"	8.78488888888889	14.2845098039216	1.626031926481	0.000677	0.0151901875
"DSM_0061930651"	4.84574144486692	11.7017647058824	2.41485536094337	0.00578	0.0497010778443114
"DSM_0062176615"	1.87678700361011	1.40333333333333	0.747731804746058	0.852	0.917833458364591
"DSM_0062253615"	2.63091703056769	6.20935483870968	2.36014848304428	0.0897	0.235720754716981
"DSM_0062709970"	3.87304761904762	9.01428571428571	2.32743993901689	0.024	0.109757961783439
"DSM_0062922081"	11.264	13.8828571428571	1.23249797077922	0.143	0.313508396946565
"DSM_0063189956"	14.2634042553191	17.8784782608696	1.25345099534722	0.0647	0.19464217877095
"DSM_0063346236"	5.56545871559633	5.52560975609756	0.992839950570993	0.171	0.349462998102467
"DSM_0063448381"	2.14540372670807	4.366875	2.03545605222779	0.0327	0.131902247191011
"DSM_0063621865"	7.87378472222222	11.1718032786885	1.41886064615893	0.00239	0.0303720353982301
"DSM_0063637402"	9.87993421052632	15.0622222222222	1.52452657085252	0.0201	0.0989609142857143
"DSM_0063688142"	3.70518987341772	8.71764705882353	2.35282059938867	0.00236	0.0300795266272189
"DSM_0063903096"	12.795	13.3714516129032	1.04505288103972	0.907	0.949770539620807
"DSM_0064062806"	3.96914438502674	18.082	4.55564178219689	0.252	0.439698663426488
"DSM_0064065632"	7.52350877192982	12.9154166666667	1.71667463389609	0.96	0.980716148921034
"DSM_0064182826"	4.24657142857143	3.9275	0.924863755634798	0.885	0.936061870856862
"DSM_0064210527"	4.32706349206349	15.198125	3.51234157480604	0.00185	0.0263581578947368
"DSM_0064623582"	4.09272727272727	10.6666666666667	2.60624907448541	0.933	0.9673559566787
"DSM_0064635503"	3.17166666666667	9.6125	3.03074093536521	0.024	0.109757961783439
"DSM_0064777171"	8.74473214285714	13.8281818181818	1.5813156529302	0.0646	0.19447714884696
"DSM_0064810658"	3.78688235294118	8.981	2.37160787237678	0.0659	0.196877392510402
"DSM_0064991498"	2.74271428571429	4.7975	1.74917964477317	0.0276	0.118782017982018
"DSM_0065079135"	3.08909090909091	1.88	0.608593290170689	0.598	0.745423611111111
"DSM_0065087158"	5.7533257918552	6.02692307692308	1.04755463100233	0.538	0.701484261501211
"DSM_0065335970"	2.87116591928251	6.2984	2.19367329407906	0.0019	0.0266618892508143
"DSM_0065530095"	22.007002967359	25.0626666666667	1.13884960636575	0.451	0.631019162065606
"DSM_0065632311"	3.6575	9.22758620689655	2.52292172437363	0.00468	0.0451038926174497
"DSM_0065679066"	8.43765957446809	8.7925	1.04205436619008	0.611	0.755724375538329
"DSM_0065736988"	11.5347747747748	11.8602857142857	1.02821996492058	0.842	0.912537358490566
"DSM_0065984091"	5.02830097087379	4.24235294117647	0.843695110087903	0.887	0.936797254228978
"DSM_0066064380"	1.35014084507042	3.658	2.70934696432297	0.652	0.781529215358932
"DSM_0066420404"	7.07552845528455	14.2377777777778	2.01225645091483	0.23	0.41737152485257
"DSM_0066498313"	9.18342975206612	19.4659090909091	2.11967746435144	0.00642	0.0521836981132076
"DSM_0066529336"	5.985	9.1616	1.53076023391813	0.0771	0.216100715679896
"DSM_0066644311"	4.18949579831933	6.61533333333333	1.57902851602982	0.0951	0.24328432304038
"DSM_0066745600"	2.55170588235294	7.67636363636364	3.00832619051112	0.000897	0.0176977297297297
"DSM_0067140260"	6.4539175257732	10.0491666666667	1.55706462416604	0.713	0.827479525862069
"DSM_0067161579"	7.24666666666667	8.82	1.21711131554738	0.31	0.50093023255814
"DSM_0067257432"	11.1227176781003	18.9894117647059	1.70726366651331	0.00136	0.0220151470588235
"DSM_0067472059"	3.80727272727273	13.554	3.56002865329513	0.0439	0.157338768718802
"DSM_0067504341"	6.31543942992874	11.215	1.77580675492703	0.431	0.612181998021761
"DSM_0067526577"	7.72770609318996	14.1198181818182	1.82716811580881	0.000475	0.0118970930232558
"DSM_0067592413"	4.27364238410596	2.48	0.58030124589351	0.839	0.911349470499244
"DSM_0067933691"	5.05778210116731	22.8281818181818	4.51347672983246	0.00555	0.0490220689655172
"DSM_0068462832"	5.4481981981982	5.9875	1.0989871847871	0.591	0.740770439336631
"DSM_0068507077"	6.61016129032258	12.236	1.85108947612425	0.117	0.275881773399015
"DSM_0068672982"	13.1297378277154	11.7633333333333	0.895930557615728	0.998	1
"DSM_0068749319"	5.75565217391304	6.53333333333333	1.1351160799718	0.157	0.332852362204724
"DSM_0069367067"	3.53102990033223	12.22625	3.46251670053818	0.103	0.255454231433506
"DSM_0069518536"	5.67760925449871	7.66384615384615	1.34983684334628	0.0347	0.137396691176471
"DSM_0069530638"	15.9355801104972	14.6823076923077	0.921353825245183	0.736	0.843043871310822
"DSM_0070175827"	4.38408163265306	11.5875	2.64308490829532	0.138	0.307237209302326
"DSM_0070457880"	10.2919480519481	12.59875	1.22413657126994	0.425	0.607666777298374
"DSM_0070463936"	3.82669565217391	8.14888888888889	2.12948445070607	0.0129	0.0772923504867872
"DSM_0070471746"	6.87600985221675	9.55925	1.39023215577828	0.0192	0.0962905704307334
"DSM_0070735755"	6.58985781990521	9.81722222222222	1.48974719796966	0.14	0.309609856262834
"DSM_0070784778"	7.94422222222222	8.88714285714286	1.1186926307629	0.768	0.865657770800628
"DSM_0070922879"	5.99469740634006	6.62428571428571	1.10502420143505	0.563	0.719277580071174
"DSM_0071058688"	8.80021428571429	8.372	0.951340470605423	0.142	0.312269525267994
"DSM_0071191645"	9.425	17.2477272727273	1.82999758861828	0.000245	0.00771069565217391
"DSM_0071215634"	4.84622448979592	9.21	1.90044848714547	0.365	0.554059196617336
"DSM_0071242450"	5.2368	11.221	2.14272074549343	0.0104	0.0678170914542729
"DSM_0071280997"	4.9957938718663	4.725	0.945795627519529	0.198	0.379948329621381
"DSM_0071435891"	6.95441860465116	10.595	1.52349184055645	0.169	0.347353053435115
"DSM_0071501085"	3.91622377622378	7.90909090909091	2.0195707296168	0.356	0.546755080213904
"DSM_0071553894"	1.56426966292135	1.42777777777778	0.912744018260467	0.676	0.797209964412811
"DSM_0071648384"	5.87603174603175	5.77583333333333	0.982947945649531	0.845	0.914868057300829
"DSM_0071766678"	3.93642487046632	5.62411764705882	1.42873745394068	0.539	0.701726201269266
"DSM_0071785819"	7.94268656716418	17.0733333333333	2.14956654640208	0.16	0.336726917440156
"DSM_0072023573"	2.35428143712575	4.90809523809524	2.08475297842357	0.021	0.101649438202247
"DSM_0072035860"	6.62423529411765	9.00625	1.35959089617448	0.00771	0.0586831802120141
"DSM_0072119791"	10.7208682634731	12.22	1.13983305266744	0.286	0.476077279752705
"DSM_0072351407"	3.4311214953271	6.69212765957447	1.95041990459638	5.53e-05	0.00309392727272727
"DSM_0072765669"	0.626	1.06	1.69329073482428	0.021	0.101649438202247
"DSM_0072834196"	5.43464566929134	14.9591666666667	2.75255602240896	0.000394	0.0104774814814815
"DSM_0072897986"	2.55910714285714	5.68	2.21952410857581	0.00764	0.0584602486678508
"DSM_0073030949"	3.5078431372549	3.6230303030303	1.03283703440215	0.405	0.59043654822335
"DSM_0073035556"	8.78276595744681	10.54	1.20007752125778	0.306	0.496702336096458
"DSM_0073131536"	6.50231707317073	6.8904	1.05968379001857	0.887	0.936797254228978
